#Format: JPTC-SPECTRUM/1
#Tool: jptc-collect 0.1.4
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-20T17:07:05.477Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Leica M11 Monochrom
#ImageWidth: 9528
#ImageHeight: 6328
#ImagePixels: 60293184
#Firmware: 2.6.1
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 喵
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: GMCY
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 9536x6336
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#Axis: vertical
#TransformLength: 1950
#Window: hann
#Normalisation: |Y(k)|^2 / (N * sum(w^2)), averaged over lines
#OneSided: bins 1..N/2-1 are NOT doubled. To integrate a column back to a
#  variance, double every bin except DC and, for even N, Nyquist. Adding a
#  column up as it stands lands exactly a factor of two low, and nothing in
#  a plot of it would look wrong.
#Verification: with a rectangular window that doubled sum equals the
#  within-line variance exactly -- an identity that holds for any data, and
#  the check a normalisation slip cannot hide from. Under the Hann window
#  used here it comes out a few percent short, because the lines are not
#  stationary. The reference itself is the WithinRowVar / WithinColVar
#  columns of the scalar table: NOT StdA^2, which is the whole plane and so
#  also carries the line-to-line spread a periodogram cannot see.
#FreqUnit: cycles per channel-plane pixel (bin k -> k/1950); x2 for sensor pixels
#DiffPowerFactor: 2   (the difference spectrum is NOT halved here)
#LinesAveraged: 2950
#SignificantDigits: 6
#Note: single minus half the difference gives the fixed-pattern spectrum.
bin,freq,iso125_C00_single,iso125_C00_diff,iso125_C01_single,iso125_C01_diff,iso125_C10_single,iso125_C10_diff,iso125_C11_single,iso125_C11_diff,iso200_C00_single,iso200_C00_diff,iso200_C01_single,iso200_C01_diff,iso200_C10_single,iso200_C10_diff,iso200_C11_single,iso200_C11_diff,iso400_C00_single,iso400_C00_diff,iso400_C01_single,iso400_C01_diff,iso400_C10_single,iso400_C10_diff,iso400_C11_single,iso400_C11_diff,iso800_C00_single,iso800_C00_diff,iso800_C01_single,iso800_C01_diff,iso800_C10_single,iso800_C10_diff,iso800_C11_single,iso800_C11_diff,iso1600_C00_single,iso1600_C00_diff,iso1600_C01_single,iso1600_C01_diff,iso1600_C10_single,iso1600_C10_diff,iso1600_C11_single,iso1600_C11_diff,iso3200_C00_single,iso3200_C00_diff,iso3200_C01_single,iso3200_C01_diff,iso3200_C10_single,iso3200_C10_diff,iso3200_C11_single,iso3200_C11_diff,iso6400_C00_single,iso6400_C00_diff,iso6400_C01_single,iso6400_C01_diff,iso6400_C10_single,iso6400_C10_diff,iso6400_C11_single,iso6400_C11_diff,iso12500_C00_single,iso12500_C00_diff,iso12500_C01_single,iso12500_C01_diff,iso12500_C10_single,iso12500_C10_diff,iso12500_C11_single,iso12500_C11_diff,iso25000_C00_single,iso25000_C00_diff,iso25000_C01_single,iso25000_C01_diff,iso25000_C10_single,iso25000_C10_diff,iso25000_C11_single,iso25000_C11_diff
525,0.269231,0.00104110,0.00213745,0.00103000,0.00213264,0.00103366,0.00210105,0.00106432,0.00207178,0.00217979,0.00424493,0.00219352,0.00418641,0.00229479,0.00438062,0.00218359,0.00430203,0.00166529,0.00333380,0.00170618,0.00323438,0.00171729,0.00328538,0.00170488,0.00338213,0.00567851,0.0114060,0.00553796,0.0108783,0.00573229,0.0112786,0.00592119,0.0117768,0.0200871,0.0414173,0.0196459,0.0377751,0.0210739,0.0397449,0.0212155,0.0419898,0.0691239,0.132603,0.0665656,0.131791,0.0664037,0.127467,0.0709426,0.135433,0.204655,0.409746,0.197574,0.388609,0.209094,0.405249,0.214007,0.410787,0.643239,1.26587,0.610157,1.22880,0.639617,1.18839,0.685760,1.30655,2.46538,4.81235,2.23713,4.41122,2.35777,4.44763,2.59206,4.98626
526,0.269744,0.00104913,0.00208472,0.00100236,0.00210588,0.00105732,0.00213099,0.00103890,0.00206620,0.00219090,0.00438466,0.00212713,0.00420627,0.00221128,0.00434310,0.00218584,0.00435685,0.00166027,0.00324028,0.00168893,0.00321546,0.00171234,0.00326902,0.00173991,0.00348633,0.00577279,0.0112832,0.00538615,0.0115126,0.00568569,0.0116757,0.00589611,0.0116027,0.0208179,0.0409918,0.0199787,0.0377100,0.0201738,0.0397630,0.0206994,0.0408897,0.0694928,0.133916,0.0654153,0.131202,0.0678191,0.131901,0.0710367,0.137349,0.203680,0.404994,0.200191,0.396911,0.205075,0.405518,0.217388,0.411228,0.639520,1.26630,0.600010,1.20234,0.637180,1.21182,0.680422,1.29258,2.44235,4.73368,2.20192,4.37565,2.33053,4.41833,2.61457,4.92446
527,0.270256,0.00103386,0.00205515,0.00102443,0.00212143,0.00106250,0.00210269,0.00103057,0.00203857,0.00216320,0.00437837,0.00217623,0.00426825,0.00221331,0.00433631,0.00219497,0.00435956,0.00167452,0.00331258,0.00172354,0.00330889,0.00170589,0.00334582,0.00177346,0.00347264,0.00576930,0.0113140,0.00547651,0.0118171,0.00580263,0.0127268,0.00599703,0.0114705,0.0205195,0.0396445,0.0200778,0.0383351,0.0206557,0.0405249,0.0210605,0.0408367,0.0676012,0.132734,0.0675801,0.132734,0.0684628,0.133120,0.0734700,0.137241,0.209428,0.413546,0.197786,0.382325,0.207231,0.404565,0.216342,0.417286,0.627859,1.23700,0.591584,1.15084,0.618935,1.17366,0.687030,1.28789,2.44778,4.82771,2.23756,4.37461,2.25717,4.40326,2.59452,4.83452
528,0.270769,0.00105737,0.00210859,0.00103727,0.00210818,0.00106881,0.00212887,0.00103542,0.00204251,0.00220388,0.00439236,0.00215090,0.00425258,0.00224694,0.00443814,0.00218788,0.00443894,0.00167092,0.00325358,0.00166929,0.00332548,0.00176143,0.00342470,0.00173459,0.00338214,0.00592068,0.0113599,0.00565717,0.0109741,0.00568657,0.0116310,0.00597339,0.0115178,0.0197582,0.0390583,0.0199378,0.0394105,0.0207861,0.0397329,0.0210916,0.0403683,0.0670942,0.132612,0.0676087,0.131685,0.0695545,0.131403,0.0743741,0.139601,0.208739,0.417201,0.194322,0.373866,0.211384,0.412115,0.215645,0.426019,0.625720,1.25542,0.574641,1.12443,0.616817,1.16876,0.670608,1.29716,2.46141,4.83785,2.23870,4.44284,2.26721,4.41149,2.55690,4.86713
529,0.271282,0.00104139,0.00205853,0.00103918,0.00211410,0.00105936,0.00206391,0.00105065,0.00210661,0.00217313,0.00417979,0.00213376,0.00433695,0.00217841,0.00434004,0.00215800,0.00435211,0.00166121,0.00321268,0.00161749,0.00327277,0.00167893,0.00326016,0.00170969,0.00334149,0.00587186,0.0114228,0.00563890,0.0109991,0.00586614,0.0113521,0.00590869,0.0115659,0.0207531,0.0401394,0.0193805,0.0384922,0.0208692,0.0387792,0.0210162,0.0414393,0.0697981,0.137161,0.0661719,0.132153,0.0699665,0.134265,0.0729874,0.142139,0.209051,0.401650,0.195794,0.376368,0.206560,0.409055,0.215970,0.413059,0.625520,1.25879,0.593837,1.15376,0.638815,1.17938,0.683611,1.32773,2.44569,4.71619,2.22797,4.49529,2.32377,4.46311,2.51113,4.92369
530,0.271795,0.00102344,0.00203502,0.00103364,0.00207430,0.00103982,0.00205008,0.00103152,0.00206047,0.00216032,0.00422394,0.00221822,0.00439000,0.00221010,0.00430693,0.00217740,0.00431231,0.00165717,0.00332567,0.00164984,0.00338055,0.00169944,0.00329883,0.00172639,0.00334837,0.00591908,0.0115128,0.00566295,0.0112524,0.00598066,0.0114842,0.00597768,0.0114462,0.0203178,0.0401359,0.0189971,0.0388400,0.0210256,0.0411785,0.0213843,0.0401813,0.0690762,0.133477,0.0673571,0.132729,0.0710808,0.135948,0.0738377,0.145720,0.206138,0.399576,0.192979,0.384623,0.204984,0.406189,0.214482,0.412198,0.633664,1.25702,0.601745,1.15217,0.618273,1.15517,0.694782,1.33554,2.46775,4.80799,2.26881,4.45171,2.34124,4.41510,2.51771,4.84013
531,0.272308,0.00104387,0.00201009,0.00102446,0.00203665,0.00107882,0.00213301,0.00103687,0.00204827,0.00220402,0.00424077,0.00215988,0.00422133,0.00220666,0.00435880,0.00228475,0.00442802,0.00164994,0.00330076,0.00164860,0.00325073,0.00169334,0.00319401,0.00174019,0.00336073,0.00570959,0.0114324,0.00563987,0.0114992,0.00576600,0.0113193,0.00606924,0.0115610,0.0197929,0.0386805,0.0196965,0.0391438,0.0208276,0.0405985,0.0217016,0.0410906,0.0678047,0.132920,0.0676449,0.134771,0.0686081,0.134499,0.0713268,0.137836,0.205235,0.403066,0.193403,0.371456,0.206971,0.403017,0.213970,0.409174,0.639376,1.23014,0.584339,1.12275,0.624081,1.18582,0.690678,1.32141,2.41989,4.73631,2.26856,4.31636,2.34758,4.37116,2.52688,4.82678
532,0.272821,0.00102459,0.00204290,0.00103671,0.00206350,0.00111324,0.00217045,0.00104333,0.00207739,0.00213988,0.00426963,0.00214256,0.00426622,0.00215811,0.00435153,0.00226057,0.00441415,0.00168625,0.00332100,0.00161584,0.00317090,0.00173095,0.00325712,0.00173417,0.00333776,0.00572511,0.0114330,0.00564477,0.0113292,0.00594696,0.0116110,0.00599895,0.0116184,0.0200200,0.0392433,0.0198713,0.0386039,0.0205922,0.0403543,0.0214531,0.0409447,0.0683227,0.140094,0.0669679,0.133308,0.0667650,0.131419,0.0701611,0.134233,0.204610,0.402876,0.195286,0.381243,0.206913,0.393571,0.224303,0.419443,0.660701,1.27496,0.583612,1.10223,0.623957,1.21188,0.666712,1.28607,2.46996,4.77172,2.26029,4.34086,2.31491,4.31983,2.64219,4.96970
533,0.273333,0.00102410,0.00206436,0.00100925,0.00203227,0.00107757,0.00211990,0.00105138,0.00210462,0.00207860,0.00426440,0.00216587,0.00433604,0.00214789,0.00427248,0.00219701,0.00433376,0.00164984,0.00327329,0.00158820,0.00321378,0.00175790,0.00339279,0.00175607,0.00336088,0.00584019,0.0116044,0.00592030,0.0115386,0.00609189,0.0117577,0.00585530,0.0116839,0.0202948,0.0388933,0.0201055,0.0394724,0.0205409,0.0394452,0.0213357,0.0414157,0.0682388,0.134058,0.0664627,0.131286,0.0700890,0.132467,0.0716800,0.134762,0.205491,0.400675,0.195917,0.375037,0.203508,0.394731,0.220378,0.406696,0.651575,1.24790,0.602139,1.14723,0.636392,1.22904,0.672880,1.28402,2.43329,4.76877,2.20620,4.29569,2.34258,4.35930,2.57502,4.95318
534,0.273846,0.00103611,0.00212490,0.00101286,0.00207946,0.00104632,0.00202412,0.00105949,0.00209313,0.00215767,0.00433380,0.00213791,0.00428531,0.00219010,0.00433629,0.00221249,0.00446604,0.00163932,0.00329701,0.00167442,0.00331939,0.00173258,0.00322190,0.00174761,0.00341451,0.00580674,0.0113691,0.00619410,0.0117623,0.00612127,0.0119477,0.00596482,0.0119727,0.0195313,0.0381432,0.0203771,0.0395549,0.0209069,0.0392979,0.0208777,0.0415380,0.0680528,0.134352,0.0664961,0.133175,0.0690463,0.136919,0.0720704,0.138382,0.205134,0.401785,0.196875,0.390326,0.204220,0.403347,0.219465,0.420315,0.655957,1.23793,0.609928,1.16709,0.640175,1.24501,0.674947,1.30987,2.46134,4.89162,2.19808,4.25839,2.32063,4.49096,2.58582,5.00887
535,0.274359,0.00103659,0.00212661,0.00102763,0.00208478,0.00107313,0.00210019,0.00108187,0.00210054,0.00221637,0.00438962,0.00212771,0.00430297,0.00225482,0.00447759,0.00229812,0.00464648,0.00162807,0.00335312,0.00167743,0.00334777,0.00167608,0.00324438,0.00177460,0.00350296,0.00565463,0.0110676,0.00614715,0.0118293,0.00601406,0.0116550,0.00584153,0.0117281,0.0192295,0.0382472,0.0193844,0.0396296,0.0201878,0.0399499,0.0209439,0.0415405,0.0682927,0.133240,0.0679409,0.134444,0.0685254,0.135492,0.0715707,0.134843,0.203169,0.394729,0.196255,0.392281,0.205898,0.397309,0.215627,0.428678,0.664800,1.25910,0.596383,1.15930,0.620215,1.20886,0.683974,1.32598,2.50813,4.82561,2.13703,4.22677,2.30371,4.45312,2.50985,4.91746
536,0.274872,0.00103405,0.00206504,0.00102295,0.00207430,0.00107464,0.00211215,0.00108350,0.00210870,0.00221576,0.00436878,0.00208730,0.00426413,0.00217671,0.00442741,0.00232280,0.00456190,0.00165593,0.00333560,0.00165423,0.00328784,0.00166416,0.00330422,0.00173034,0.00331146,0.00574100,0.0111274,0.00557904,0.0107303,0.00573552,0.0113479,0.00583088,0.0114899,0.0193992,0.0389519,0.0203782,0.0404787,0.0205502,0.0404536,0.0208172,0.0405378,0.0689811,0.130885,0.0689453,0.134714,0.0708586,0.136754,0.0708966,0.138669,0.205946,0.398707,0.191068,0.382082,0.208405,0.408347,0.214783,0.416560,0.654886,1.22748,0.593245,1.16803,0.620171,1.14864,0.678419,1.30868,2.51604,4.94348,2.16915,4.34997,2.27148,4.46619,2.52014,4.89421
537,0.275385,0.00106709,0.00209349,0.00105626,0.00204718,0.00111334,0.00219054,0.00107211,0.00212733,0.00220147,0.00426655,0.00215617,0.00422670,0.00218266,0.00433053,0.00231384,0.00445981,0.00166766,0.00329051,0.00160938,0.00316883,0.00166600,0.00327677,0.00170298,0.00329653,0.00578600,0.0113194,0.00532941,0.0106276,0.00582025,0.0115074,0.00601665,0.0117798,0.0196537,0.0382808,0.0209706,0.0395049,0.0210925,0.0391007,0.0207970,0.0402335,0.0696768,0.132300,0.0671833,0.131466,0.0698035,0.135702,0.0735390,0.141472,0.204489,0.405428,0.191312,0.384038,0.207590,0.408772,0.213468,0.411883,0.655484,1.24645,0.590372,1.19250,0.620092,1.18550,0.678349,1.31842,2.46844,4.89099,2.19698,4.25970,2.29011,4.45565,2.45011,4.78998
538,0.275897,0.00106477,0.00208863,0.00107018,0.00211044,0.00115609,0.00222248,0.00107392,0.00212564,0.00213348,0.00429384,0.00211600,0.00422085,0.00212152,0.00431119,0.00220560,0.00435409,0.00162743,0.00323385,0.00159374,0.00312028,0.00169311,0.00334086,0.00172650,0.00331319,0.00568908,0.0111361,0.00536801,0.0105985,0.00575605,0.0114841,0.00592294,0.0119576,0.0196371,0.0381816,0.0206522,0.0389214,0.0206221,0.0392375,0.0208305,0.0398387,0.0702133,0.139183,0.0676153,0.132565,0.0685568,0.138987,0.0702365,0.135824,0.209977,0.407223,0.191563,0.379626,0.203072,0.395097,0.210585,0.405920,0.637767,1.27997,0.608681,1.21689,0.610499,1.19717,0.674348,1.32825,2.50307,4.80019,2.25223,4.21814,2.31512,4.44415,2.48891,4.85952
539,0.276410,0.00111040,0.00212563,0.00105940,0.00208791,0.00109295,0.00206011,0.00111232,0.00209866,0.00215639,0.00431080,0.00204376,0.00423161,0.00220562,0.00431336,0.00218589,0.00424061,0.00170130,0.00333972,0.00165167,0.00324294,0.00169763,0.00332838,0.00175288,0.00338271,0.00560299,0.0110826,0.00547681,0.0105659,0.00591716,0.0116064,0.00575373,0.0115010,0.0200454,0.0395670,0.0200409,0.0385284,0.0206321,0.0395248,0.0210384,0.0405922,0.0674017,0.131125,0.0677047,0.132674,0.0687103,0.135686,0.0689780,0.134947,0.205296,0.399127,0.199110,0.390488,0.201434,0.389582,0.216231,0.421999,0.646392,1.22548,0.601785,1.19172,0.619314,1.20312,0.670044,1.30080,2.53001,4.83858,2.24369,4.32209,2.33207,4.48409,2.57470,4.96900
540,0.276923,0.00112020,0.00221832,0.00106698,0.00207731,0.00108198,0.00206087,0.00113869,0.00219090,0.00218018,0.00438978,0.00221248,0.00430374,0.00235264,0.00446243,0.00229106,0.00442450,0.00168109,0.00340078,0.00165520,0.00334171,0.00171012,0.00322443,0.00174866,0.00339843,0.00574698,0.0114971,0.00565296,0.0105106,0.00580191,0.0114958,0.00590387,0.0114062,0.0208773,0.0397794,0.0201303,0.0392587,0.0212101,0.0417970,0.0204410,0.0407926,0.0684041,0.129847,0.0676420,0.135486,0.0680628,0.130996,0.0714573,0.139575,0.201232,0.398548,0.198962,0.392689,0.204526,0.399059,0.216018,0.418756,0.672265,1.27782,0.585319,1.15791,0.613811,1.17038,0.697021,1.32731,2.44252,4.75271,2.23993,4.29089,2.28595,4.41606,2.58298,5.02191
541,0.277436,0.00109656,0.00223824,0.00106302,0.00202869,0.00108389,0.00207025,0.00112650,0.00224896,0.00212735,0.00434149,0.00220138,0.00428949,0.00228598,0.00451471,0.00220906,0.00438321,0.00163962,0.00333660,0.00167427,0.00324708,0.00173976,0.00330402,0.00173344,0.00337698,0.00570002,0.0113359,0.00569695,0.0108789,0.00577501,0.0110999,0.00588332,0.0116105,0.0203173,0.0398394,0.0205484,0.0388760,0.0212325,0.0409390,0.0204517,0.0405220,0.0696785,0.133942,0.0689536,0.137725,0.0702379,0.131998,0.0716606,0.139918,0.207273,0.395304,0.193552,0.383263,0.203595,0.398312,0.214084,0.416714,0.663171,1.28223,0.595259,1.18831,0.627323,1.18176,0.687907,1.31815,2.38463,4.94169,2.18991,4.19438,2.26263,4.39846,2.54186,4.95462
542,0.277949,0.00106488,0.00214259,0.00101437,0.00199973,0.00104295,0.00206094,0.00104135,0.00216039,0.00211375,0.00440278,0.00214195,0.00420353,0.00221676,0.00436214,0.00212614,0.00424309,0.00168638,0.00334160,0.00171888,0.00323415,0.00173468,0.00331094,0.00172128,0.00336646,0.00570658,0.0111356,0.00569218,0.0111270,0.00576935,0.0108515,0.00583775,0.0114154,0.0199077,0.0398553,0.0200613,0.0385316,0.0207843,0.0405095,0.0209634,0.0404539,0.0693635,0.133935,0.0672462,0.128691,0.0694247,0.134190,0.0715365,0.141249,0.215026,0.413082,0.194008,0.379060,0.205288,0.396103,0.222125,0.423283,0.664536,1.29702,0.592223,1.17407,0.635284,1.19801,0.671308,1.30966,2.48570,5.07721,2.27602,4.28063,2.38952,4.67175,2.60346,4.95235
543,0.278462,0.00106686,0.00208883,0.00100198,0.00202605,0.00103482,0.00207044,0.00101773,0.00210121,0.00215147,0.00449357,0.00221877,0.00432881,0.00223975,0.00435626,0.00217630,0.00425055,0.00165033,0.00324988,0.00168963,0.00331352,0.00166463,0.00326830,0.00175856,0.00341392,0.00567127,0.0112317,0.00565521,0.0110644,0.00578628,0.0109207,0.00596785,0.0114513,0.0199653,0.0395664,0.0198424,0.0390502,0.0209817,0.0414118,0.0219558,0.0414503,0.0689371,0.132833,0.0672454,0.130104,0.0699593,0.134790,0.0724585,0.139139,0.210154,0.413325,0.194988,0.382913,0.197379,0.385702,0.220176,0.426168,0.669636,1.32209,0.579218,1.13552,0.630088,1.18295,0.684271,1.31548,2.47527,4.87856,2.35905,4.36705,2.45185,4.66110,2.63578,4.96184
544,0.278974,0.00104833,0.00205163,0.00104030,0.00204379,0.00105642,0.00208367,0.00104899,0.00209543,0.00221869,0.00435785,0.00222278,0.00446398,0.00219902,0.00427714,0.00216975,0.00420406,0.00166389,0.00328659,0.00163879,0.00327888,0.00168609,0.00321557,0.00172735,0.00327033,0.00564626,0.0112370,0.00556857,0.0111384,0.00590729,0.0112859,0.00606347,0.0119993,0.0193056,0.0388542,0.0201536,0.0395728,0.0212114,0.0415008,0.0207651,0.0416586,0.0701488,0.133665,0.0666562,0.130135,0.0704515,0.137046,0.0716481,0.140190,0.208084,0.408024,0.196637,0.390518,0.199913,0.383236,0.216725,0.435616,0.669782,1.26683,0.589220,1.11906,0.621974,1.19554,0.693905,1.34666,2.47158,4.73264,2.27052,4.31910,2.37420,4.48617,2.54048,4.91280
545,0.279487,0.00103152,0.00205504,0.00105484,0.00207925,0.00103409,0.00207649,0.00105309,0.00207416,0.00220002,0.00427844,0.00223491,0.00450768,0.00222028,0.00421136,0.00217637,0.00436082,0.00166872,0.00332375,0.00163881,0.00326911,0.00166925,0.00326689,0.00174655,0.00335281,0.00565261,0.0112538,0.00559655,0.0111674,0.00589187,0.0115299,0.00617263,0.0120715,0.0193837,0.0389888,0.0190653,0.0401417,0.0203558,0.0393591,0.0204797,0.0419939,0.0702818,0.134981,0.0644688,0.126200,0.0715195,0.134543,0.0688458,0.138632,0.206387,0.407208,0.196787,0.396487,0.209950,0.389104,0.214892,0.425112,0.644985,1.27420,0.603972,1.13592,0.636003,1.22485,0.682677,1.33172,2.45275,4.76765,2.24481,4.24868,2.31241,4.45962,2.61210,4.96361
546,0.280000,0.00103726,0.00206155,0.00103400,0.00204940,0.00103529,0.00205751,0.00103312,0.00205069,0.00223016,0.00435365,0.00217352,0.00442516,0.00223679,0.00442689,0.00227862,0.00444386,0.00165834,0.00330288,0.00167314,0.00325102,0.00165227,0.00325547,0.00174035,0.00338698,0.00557437,0.0110463,0.00584813,0.0113761,0.00576788,0.0114418,0.00595457,0.0114735,0.0200406,0.0385304,0.0191655,0.0394088,0.0201856,0.0400116,0.0203007,0.0408695,0.0673334,0.132056,0.0671340,0.128474,0.0728006,0.133472,0.0690849,0.135148,0.208406,0.408141,0.197317,0.391786,0.213782,0.403055,0.214955,0.416328,0.633753,1.29320,0.610651,1.17585,0.625653,1.20612,0.684500,1.29923,2.47541,4.74974,2.25937,4.39957,2.32233,4.45891,2.62182,5.07578
547,0.280513,0.00102858,0.00202378,0.00100813,0.00204644,0.00103526,0.00200051,0.00103930,0.00209661,0.00220667,0.00444803,0.00216215,0.00438921,0.00211969,0.00426030,0.00221604,0.00437022,0.00169599,0.00326657,0.00170449,0.00332045,0.00167306,0.00323763,0.00169901,0.00333948,0.00567368,0.0115010,0.00556309,0.0108649,0.00582209,0.0115927,0.00592300,0.0115066,0.0201351,0.0384161,0.0194301,0.0396154,0.0209099,0.0403645,0.0208731,0.0405130,0.0682488,0.128811,0.0674149,0.128755,0.0693031,0.134048,0.0711119,0.135150,0.209980,0.422947,0.198676,0.390823,0.211367,0.407864,0.220921,0.428264,0.640920,1.26078,0.586623,1.16776,0.613785,1.16636,0.655023,1.31281,2.40489,4.71476,2.20416,4.34743,2.32244,4.52831,2.50137,4.91463
548,0.281026,0.00100486,0.00200485,0.00103520,0.00210692,0.00105614,0.00207974,0.00101528,0.00206227,0.00214497,0.00440111,0.00208205,0.00429349,0.00210433,0.00421644,0.00220258,0.00449472,0.00165651,0.00327043,0.00166469,0.00332920,0.00167436,0.00326818,0.00171843,0.00335256,0.00588270,0.0115500,0.00535984,0.0107110,0.00588147,0.0115834,0.00595521,0.0114746,0.0200345,0.0383055,0.0196908,0.0387999,0.0207820,0.0404108,0.0208379,0.0404815,0.0696435,0.134768,0.0694638,0.133962,0.0700973,0.135733,0.0715921,0.137411,0.205246,0.416345,0.195358,0.394149,0.208075,0.401656,0.218798,0.430446,0.642686,1.23816,0.592890,1.15163,0.623808,1.18858,0.643014,1.32111,2.38117,4.60626,2.27546,4.36339,2.31974,4.51251,2.45647,4.86958
549,0.281538,0.00104760,0.00203506,0.00107268,0.00213447,0.00112301,0.00212916,0.00104631,0.00205276,0.00213881,0.00433010,0.00210207,0.00426784,0.00223349,0.00435105,0.00222463,0.00443709,0.00167446,0.00331026,0.00164655,0.00322676,0.00167015,0.00323292,0.00175898,0.00342149,0.00569556,0.0108917,0.00551387,0.0108134,0.00582560,0.0114336,0.00585502,0.0116303,0.0194824,0.0394391,0.0198761,0.0381353,0.0204500,0.0400256,0.0201753,0.0406252,0.0675088,0.135239,0.0694458,0.134129,0.0709560,0.135202,0.0732401,0.137830,0.205666,0.413384,0.199657,0.393518,0.202844,0.395246,0.220703,0.415398,0.642636,1.25639,0.599616,1.15077,0.626665,1.21412,0.664556,1.30729,2.48431,4.83689,2.24299,4.30227,2.26654,4.43738,2.49250,4.91741
550,0.282051,0.00103775,0.00199778,0.00104796,0.00210104,0.00107269,0.00213733,0.00106051,0.00210363,0.00220367,0.00444427,0.00218546,0.00435940,0.00223239,0.00441863,0.00222583,0.00436942,0.00165884,0.00326205,0.00161901,0.00320149,0.00166019,0.00322088,0.00176575,0.00343903,0.00576922,0.0112251,0.00549075,0.0109613,0.00591081,0.0112574,0.00573079,0.0115018,0.0195532,0.0398331,0.0197800,0.0390007,0.0196716,0.0389200,0.0198809,0.0398254,0.0671812,0.135720,0.0681778,0.135884,0.0699569,0.136925,0.0711715,0.137708,0.207980,0.409655,0.198096,0.386757,0.207830,0.393721,0.216068,0.425748,0.623455,1.25578,0.592277,1.12771,0.633983,1.21368,0.669323,1.30289,2.47278,4.87058,2.24611,4.28433,2.22354,4.38987,2.57319,4.97843
551,0.282564,0.00103520,0.00204543,0.000999020,0.00204072,0.00103472,0.00210961,0.00108077,0.00214602,0.00217777,0.00428559,0.00219536,0.00426497,0.00221746,0.00440530,0.00218853,0.00429832,0.00160303,0.00321871,0.00161742,0.00315090,0.00169896,0.00320515,0.00178242,0.00341530,0.00572168,0.0113341,0.00541397,0.0109856,0.00560939,0.0108467,0.00581552,0.0116258,0.0197389,0.0389237,0.0197833,0.0393027,0.0199665,0.0381633,0.0209757,0.0409828,0.0684495,0.136328,0.0677099,0.135681,0.0710385,0.138575,0.0714010,0.138621,0.209102,0.397834,0.191906,0.378434,0.208331,0.395085,0.218576,0.421587,0.642155,1.26594,0.594321,1.17008,0.622340,1.19338,0.678491,1.32313,2.44569,4.78310,2.31408,4.47390,2.26272,4.51011,2.52673,4.98384
552,0.283077,0.00105698,0.00208761,0.00101634,0.00204383,0.00105752,0.00217305,0.00106588,0.00212472,0.00212485,0.00420181,0.00212492,0.00419637,0.00221646,0.00446399,0.00218517,0.00440326,0.00159750,0.00321689,0.00163682,0.00315315,0.00169866,0.00320859,0.00174994,0.00336451,0.00576868,0.0113778,0.00556934,0.0111084,0.00568309,0.0114134,0.00602834,0.0119096,0.0195048,0.0386178,0.0195398,0.0384002,0.0198789,0.0394058,0.0212191,0.0414195,0.0675056,0.131789,0.0679998,0.130706,0.0672032,0.131595,0.0707270,0.136876,0.205720,0.395239,0.192591,0.388021,0.204075,0.400016,0.216286,0.403799,0.650108,1.26510,0.606187,1.18060,0.621697,1.20371,0.674378,1.29960,2.47309,4.70735,2.22723,4.37721,2.27298,4.41825,2.49547,4.89818
553,0.283590,0.00103538,0.00207118,0.00101434,0.00203342,0.00108634,0.00212145,0.00101302,0.00212364,0.00213005,0.00433330,0.00219098,0.00439857,0.00219528,0.00442504,0.00221742,0.00427395,0.00160792,0.00319710,0.00164634,0.00323748,0.00171939,0.00327692,0.00171081,0.00330740,0.00583469,0.0112706,0.00565173,0.0109971,0.00581376,0.0114632,0.00610225,0.0118092,0.0199370,0.0388946,0.0192931,0.0377627,0.0208091,0.0399631,0.0201153,0.0401387,0.0663738,0.130742,0.0676873,0.129963,0.0660319,0.129427,0.0708270,0.134910,0.207659,0.408619,0.193444,0.379289,0.206188,0.394499,0.213642,0.407143,0.662631,1.28699,0.599254,1.13300,0.624401,1.21031,0.670076,1.29131,2.46459,4.85731,2.19319,4.29165,2.37179,4.46983,2.57057,5.06236
