#Format: JPTC-SPECTRUM/1
#Tool: jptc-collect 0.1.4
#Decoder: LibRaw 0.22.2-Release
#Generated: 2026-08-20T17:07:05.477Z
#
# Every value below is as measured. No correction of any kind has been
# applied: not Sheppard, not the /sqrt(2) on a difference, nothing that can
# be recomputed from these numbers. The one irreversible step is the sigma
# clip, whose inputs are all recorded here.
#
#Camera: Leica M11 Monochrom
#ImageWidth: 9528
#ImageHeight: 6328
#ImagePixels: 60293184
#Firmware: 2.6.1
#Lens: none-bodycap
#ShutterType: 机械快门
#Compression: 喵
#LongExposureNR: off (declared)
#Stabilisation: off (declared)
#
#AdcStep: 1
#LinearisationCurve: identity
#CfaPattern: GMCY
#CfaOrder: C00,C01,C10,C11 by position in the 2x2 cell, not by colour name
#RawSize: 9536x6336
#CropMosaic: 5900x3900
#PlanePerChannel: 2950x1950
#
#ClipSigma: 3.5
#ClipVarianceFactor: 0.9938883771107201
# StdDiff columns are the standard deviation of A-B itself. Not halved, not
# divided by sqrt(2). StdDiffClipped is the same after the sigma clip; the
# unclipped value is kept beside it so the clip can be judged.
#Axis: horizontal
#TransformLength: 2950
#Window: hann
#Normalisation: |Y(k)|^2 / (N * sum(w^2)), averaged over lines
#OneSided: bins 1..N/2-1 are NOT doubled. To integrate a column back to a
#  variance, double every bin except DC and, for even N, Nyquist. Adding a
#  column up as it stands lands exactly a factor of two low, and nothing in
#  a plot of it would look wrong.
#Verification: with a rectangular window that doubled sum equals the
#  within-line variance exactly -- an identity that holds for any data, and
#  the check a normalisation slip cannot hide from. Under the Hann window
#  used here it comes out a few percent short, because the lines are not
#  stationary. The reference itself is the WithinRowVar / WithinColVar
#  columns of the scalar table: NOT StdA^2, which is the whole plane and so
#  also carries the line-to-line spread a periodogram cannot see.
#FreqUnit: cycles per channel-plane pixel (bin k -> k/2950); x2 for sensor pixels
#DiffPowerFactor: 2   (the difference spectrum is NOT halved here)
#LinesAveraged: 1950
#SignificantDigits: 6
#Note: single minus half the difference gives the fixed-pattern spectrum.
bin,freq,iso125_C00_single,iso125_C00_diff,iso125_C01_single,iso125_C01_diff,iso125_C10_single,iso125_C10_diff,iso125_C11_single,iso125_C11_diff,iso200_C00_single,iso200_C00_diff,iso200_C01_single,iso200_C01_diff,iso200_C10_single,iso200_C10_diff,iso200_C11_single,iso200_C11_diff,iso400_C00_single,iso400_C00_diff,iso400_C01_single,iso400_C01_diff,iso400_C10_single,iso400_C10_diff,iso400_C11_single,iso400_C11_diff,iso800_C00_single,iso800_C00_diff,iso800_C01_single,iso800_C01_diff,iso800_C10_single,iso800_C10_diff,iso800_C11_single,iso800_C11_diff,iso1600_C00_single,iso1600_C00_diff,iso1600_C01_single,iso1600_C01_diff,iso1600_C10_single,iso1600_C10_diff,iso1600_C11_single,iso1600_C11_diff,iso3200_C00_single,iso3200_C00_diff,iso3200_C01_single,iso3200_C01_diff,iso3200_C10_single,iso3200_C10_diff,iso3200_C11_single,iso3200_C11_diff,iso6400_C00_single,iso6400_C00_diff,iso6400_C01_single,iso6400_C01_diff,iso6400_C10_single,iso6400_C10_diff,iso6400_C11_single,iso6400_C11_diff,iso12500_C00_single,iso12500_C00_diff,iso12500_C01_single,iso12500_C01_diff,iso12500_C10_single,iso12500_C10_diff,iso12500_C11_single,iso12500_C11_diff,iso25000_C00_single,iso25000_C00_diff,iso25000_C01_single,iso25000_C01_diff,iso25000_C10_single,iso25000_C10_diff,iso25000_C11_single,iso25000_C11_diff
928,0.314576,0.000693415,0.00138851,0.000698908,0.00135956,0.000689337,0.00134563,0.000679071,0.00137188,0.00144203,0.00272581,0.00142617,0.00282834,0.00140520,0.00286847,0.00148990,0.00296166,0.00111781,0.00222522,0.00112520,0.00221783,0.00113484,0.00220507,0.00112779,0.00222524,0.00375603,0.00745327,0.00374240,0.00725646,0.00372908,0.00739300,0.00385610,0.00767260,0.0135882,0.0267396,0.0128669,0.0248643,0.0136879,0.0262423,0.0139889,0.0273793,0.0460862,0.0897509,0.0436776,0.0835603,0.0448541,0.0860579,0.0471671,0.0887933,0.131547,0.258648,0.135196,0.258305,0.134882,0.260033,0.142144,0.275483,0.438981,0.851009,0.392546,0.767715,0.424250,0.775402,0.435183,0.880830,1.64494,3.31460,1.41456,2.80615,1.49026,2.86385,1.67618,3.22347
929,0.314915,0.000696930,0.00142201,0.000703521,0.00135811,0.000699012,0.00134748,0.000674431,0.00133460,0.00143557,0.00279171,0.00143349,0.00288781,0.00141685,0.00283903,0.00145259,0.00289058,0.00112285,0.00215366,0.00107329,0.00209770,0.00110580,0.00215337,0.00111789,0.00221786,0.00384392,0.00738868,0.00368129,0.00710460,0.00367374,0.00753812,0.00393483,0.00756148,0.0130610,0.0260069,0.0126623,0.0245030,0.0129505,0.0262409,0.0141081,0.0268733,0.0462654,0.0898615,0.0441886,0.0847849,0.0448447,0.0878436,0.0476343,0.0907520,0.135787,0.261766,0.135474,0.262529,0.134542,0.260684,0.147882,0.280820,0.440388,0.853023,0.404685,0.749090,0.411203,0.776548,0.445116,0.852578,1.61673,3.26267,1.42644,2.78677,1.52693,2.97777,1.64783,3.21504
930,0.315254,0.000662966,0.00136109,0.000685199,0.00134907,0.000689402,0.00135400,0.000680738,0.00132615,0.00144361,0.00292127,0.00139554,0.00284331,0.00143759,0.00281682,0.00144934,0.00288090,0.00110288,0.00217092,0.00105003,0.00208794,0.00111260,0.00213863,0.00112713,0.00219486,0.00373785,0.00731554,0.00365414,0.00730023,0.00368925,0.00750266,0.00406148,0.00754003,0.0128655,0.0262886,0.0124887,0.0247216,0.0133692,0.0250122,0.0134472,0.0263419,0.0446807,0.0890524,0.0446391,0.0852427,0.0450155,0.0894328,0.0475771,0.0931131,0.136596,0.262429,0.135833,0.262978,0.134044,0.259681,0.146173,0.281341,0.429611,0.833456,0.405746,0.768163,0.407124,0.772057,0.444602,0.847263,1.62201,3.29197,1.44439,2.77431,1.55129,2.93556,1.67814,3.19341
931,0.315593,0.000685448,0.00133520,0.000681398,0.00132572,0.000690022,0.00137962,0.000674784,0.00135749,0.00146237,0.00295088,0.00141364,0.00283527,0.00145780,0.00282710,0.00143702,0.00282160,0.00112229,0.00220783,0.00106823,0.00213583,0.00109789,0.00218101,0.00113506,0.00215979,0.00378154,0.00751812,0.00365725,0.00743086,0.00379305,0.00740913,0.00396560,0.00755134,0.0128421,0.0251095,0.0131250,0.0258291,0.0140385,0.0254799,0.0130744,0.0269342,0.0447069,0.0880140,0.0451325,0.0871502,0.0461911,0.0873571,0.0468878,0.0923074,0.137712,0.265606,0.132022,0.259227,0.135451,0.266309,0.139906,0.274663,0.435955,0.825998,0.393151,0.737614,0.417356,0.768413,0.448464,0.858383,1.68943,3.29226,1.42293,2.72067,1.56286,2.97724,1.67978,3.16768
932,0.315932,0.000687227,0.00136504,0.000694897,0.00134481,0.000685459,0.00136713,0.000697189,0.00136729,0.00143085,0.00294229,0.00146877,0.00290397,0.00150700,0.00293839,0.00144210,0.00280319,0.00108488,0.00214868,0.00107821,0.00215611,0.00113991,0.00225041,0.00115645,0.00222479,0.00379292,0.00736327,0.00359336,0.00748136,0.00378455,0.00739113,0.00387123,0.00744936,0.0135997,0.0263020,0.0135659,0.0263197,0.0138513,0.0266116,0.0132841,0.0274474,0.0445337,0.0848723,0.0450123,0.0866064,0.0471444,0.0886515,0.0474617,0.0915004,0.138133,0.270255,0.128860,0.251574,0.138517,0.268504,0.139983,0.276480,0.439450,0.822608,0.387008,0.751188,0.423302,0.817143,0.468712,0.872687,1.67018,3.29544,1.38229,2.71722,1.51995,3.08437,1.69098,3.22371
933,0.316271,0.000694513,0.00136149,0.000701833,0.00138318,0.000696027,0.00136411,0.000691208,0.00133930,0.00138255,0.00284862,0.00144257,0.00276541,0.00147296,0.00287602,0.00147613,0.00284379,0.00109188,0.00212481,0.00107191,0.00210041,0.00112681,0.00225247,0.00113289,0.00222562,0.00373572,0.00733881,0.00374430,0.00753399,0.00379186,0.00755021,0.00387783,0.00749031,0.0132950,0.0257390,0.0130124,0.0259922,0.0135659,0.0261350,0.0139015,0.0271646,0.0449447,0.0867561,0.0456279,0.0890402,0.0469306,0.0927464,0.0491009,0.0917139,0.134000,0.259113,0.127339,0.264312,0.136044,0.256482,0.147661,0.283991,0.443192,0.822827,0.395897,0.757229,0.412619,0.794858,0.461687,0.868173,1.69472,3.30407,1.43682,2.88973,1.47692,3.01643,1.71997,3.38445
934,0.316610,0.000669527,0.00130659,0.000669222,0.00130807,0.000698384,0.00135883,0.000694708,0.00135277,0.00140392,0.00276732,0.00143288,0.00277681,0.00145387,0.00276250,0.00153737,0.00288927,0.00106104,0.00214114,0.00107682,0.00210151,0.00109503,0.00217674,0.00111272,0.00220734,0.00377722,0.00704066,0.00389608,0.00747243,0.00385173,0.00749439,0.00384230,0.00786211,0.0133014,0.0263003,0.0126065,0.0257285,0.0130503,0.0258091,0.0142623,0.0272469,0.0442590,0.0891683,0.0448541,0.0863664,0.0473269,0.0907005,0.0476101,0.0916859,0.137170,0.262892,0.126526,0.257576,0.134196,0.255305,0.144626,0.278973,0.435167,0.845962,0.386489,0.752254,0.410462,0.781254,0.452282,0.855785,1.65468,3.14045,1.43254,2.76959,1.46721,2.90627,1.66952,3.36626
935,0.316949,0.000666250,0.00133407,0.000658150,0.00128865,0.000681273,0.00136155,0.000707288,0.00137176,0.00140985,0.00277420,0.00140113,0.00278827,0.00142450,0.00283838,0.00148877,0.00291402,0.00109092,0.00219109,0.00106414,0.00208499,0.00109536,0.00215459,0.00113064,0.00220397,0.00373864,0.00719716,0.00372874,0.00732271,0.00382148,0.00746547,0.00384790,0.00766453,0.0135055,0.0265782,0.0127711,0.0260987,0.0133134,0.0262811,0.0139733,0.0278529,0.0439406,0.0871908,0.0442488,0.0854924,0.0464695,0.0889672,0.0488766,0.0912455,0.143707,0.278983,0.131843,0.260199,0.131630,0.251511,0.137670,0.265617,0.434943,0.831649,0.391999,0.755041,0.425958,0.777688,0.446059,0.849206,1.61003,3.09996,1.48646,2.79485,1.53944,2.97349,1.65005,3.28153
936,0.317288,0.000651726,0.00135022,0.000675735,0.00130658,0.000673663,0.00134038,0.000719080,0.00140165,0.00140426,0.00279513,0.00138942,0.00278812,0.00142882,0.00287088,0.00143230,0.00284892,0.00110560,0.00223844,0.00106901,0.00209988,0.00111146,0.00221090,0.00113156,0.00220862,0.00381288,0.00754493,0.00368073,0.00723626,0.00383703,0.00739273,0.00392593,0.00760407,0.0130385,0.0259303,0.0130294,0.0259763,0.0132999,0.0263355,0.0135563,0.0277031,0.0446817,0.0848643,0.0452250,0.0858274,0.0449424,0.0872217,0.0486573,0.0896385,0.138147,0.265531,0.134828,0.257461,0.136375,0.255144,0.147092,0.272235,0.438562,0.834511,0.397876,0.755955,0.432544,0.818294,0.447222,0.864341,1.59720,3.06732,1.53326,2.78415,1.56693,2.96439,1.63538,3.18120
937,0.317627,0.000657224,0.00127243,0.000696477,0.00140543,0.000688929,0.00133973,0.000711588,0.00136115,0.00144110,0.00283650,0.00141521,0.00275919,0.00145805,0.00293222,0.00143072,0.00277460,0.00109276,0.00222153,0.00109370,0.00217081,0.00107980,0.00214996,0.00109438,0.00208225,0.00371855,0.00750072,0.00356647,0.00696594,0.00397545,0.00731572,0.00391075,0.00748045,0.0129560,0.0257425,0.0128846,0.0253105,0.0136299,0.0267578,0.0138629,0.0276617,0.0460440,0.0887850,0.0451503,0.0880117,0.0453149,0.0875572,0.0460137,0.0900480,0.138183,0.263788,0.131832,0.249190,0.136095,0.263810,0.149204,0.279863,0.430008,0.853996,0.406623,0.767102,0.411294,0.801990,0.441807,0.875309,1.60588,3.10274,1.43849,2.87136,1.52610,2.94333,1.66210,3.24374
938,0.317966,0.000651838,0.00128494,0.000688528,0.00139639,0.000700066,0.00135979,0.000690913,0.00137613,0.00144577,0.00283924,0.00140366,0.00267927,0.00147806,0.00294736,0.00141659,0.00280434,0.00111234,0.00219967,0.00110214,0.00213240,0.00112652,0.00214833,0.00112164,0.00218001,0.00373878,0.00749065,0.00362156,0.00707142,0.00397990,0.00743001,0.00382348,0.00739173,0.0131252,0.0265974,0.0127873,0.0252268,0.0137956,0.0259207,0.0146244,0.0282357,0.0452221,0.0878590,0.0460774,0.0910012,0.0459022,0.0905229,0.0455697,0.0889720,0.141332,0.273913,0.130161,0.255034,0.136342,0.263583,0.149626,0.280946,0.418729,0.839067,0.401919,0.756082,0.404415,0.761680,0.440722,0.857079,1.66727,3.22752,1.43535,2.85780,1.52569,2.91216,1.60505,3.04341
939,0.318305,0.000677214,0.00134206,0.000671713,0.00135816,0.000689137,0.00131398,0.000705579,0.00140385,0.00140991,0.00278092,0.00141212,0.00276929,0.00138703,0.00278472,0.00148990,0.00293672,0.00107703,0.00214193,0.00107263,0.00206668,0.00111105,0.00207667,0.00113857,0.00228854,0.00373255,0.00728802,0.00366199,0.00717837,0.00380409,0.00728872,0.00398272,0.00779620,0.0128571,0.0268107,0.0129889,0.0260014,0.0135388,0.0261338,0.0143539,0.0273291,0.0439292,0.0830903,0.0472286,0.0909634,0.0467357,0.0911445,0.0469502,0.0911724,0.134402,0.270778,0.130923,0.257466,0.129234,0.261772,0.150468,0.285370,0.416122,0.827747,0.391266,0.728832,0.407547,0.760820,0.445299,0.852445,1.69892,3.27436,1.44002,2.87310,1.51158,2.89156,1.64710,3.16244
940,0.318644,0.000673756,0.00133138,0.000676140,0.00134231,0.000680666,0.00131430,0.000722480,0.00144184,0.00145139,0.00285232,0.00143365,0.00285644,0.00143450,0.00287403,0.00149648,0.00284889,0.00108459,0.00212398,0.00108102,0.00207686,0.00110480,0.00206929,0.00115931,0.00226245,0.00369218,0.00736453,0.00369513,0.00730057,0.00386713,0.00726073,0.00398877,0.00786702,0.0131361,0.0267829,0.0132803,0.0254677,0.0132316,0.0261463,0.0138757,0.0267879,0.0446362,0.0868522,0.0442810,0.0857157,0.0447997,0.0895014,0.0476246,0.0915259,0.133778,0.271101,0.133565,0.264002,0.128570,0.260473,0.148307,0.286485,0.424717,0.840652,0.389990,0.739743,0.389860,0.751632,0.452522,0.854486,1.61300,3.14981,1.43821,2.90453,1.53804,2.96078,1.67503,3.13406
941,0.318983,0.000646906,0.00131503,0.000672036,0.00137139,0.000674802,0.00134244,0.000714954,0.00137364,0.00146710,0.00292386,0.00137590,0.00280071,0.00148002,0.00287682,0.00148860,0.00278399,0.00109519,0.00214305,0.00108189,0.00214016,0.00113113,0.00219581,0.00112560,0.00220212,0.00385149,0.00741465,0.00367250,0.00731360,0.00381084,0.00726185,0.00392398,0.00766320,0.0133689,0.0262687,0.0133091,0.0249742,0.0134228,0.0267338,0.0138303,0.0270411,0.0450408,0.0864054,0.0427244,0.0834531,0.0444608,0.0866706,0.0473751,0.0907026,0.139746,0.263954,0.128655,0.253499,0.133424,0.266431,0.145120,0.282262,0.419164,0.820933,0.382564,0.731991,0.409181,0.778891,0.453984,0.891003,1.59413,3.08526,1.47112,2.92855,1.53419,2.90159,1.70036,3.20279
942,0.319322,0.000629675,0.00129020,0.000666476,0.00134439,0.000670893,0.00138774,0.000681270,0.00133155,0.00142013,0.00286907,0.00137530,0.00271725,0.00149804,0.00290430,0.00149949,0.00290989,0.00112222,0.00213842,0.00104338,0.00221100,0.00113748,0.00226258,0.00112122,0.00220230,0.00374487,0.00719245,0.00378581,0.00754731,0.00387512,0.00749765,0.00399236,0.00774669,0.0133578,0.0259228,0.0134275,0.0253095,0.0138645,0.0262427,0.0138838,0.0263541,0.0454806,0.0871281,0.0421847,0.0840941,0.0465488,0.0908637,0.0460003,0.0917289,0.137810,0.258397,0.133429,0.259671,0.136827,0.268545,0.141917,0.276449,0.425902,0.814354,0.384552,0.743628,0.412339,0.793037,0.434224,0.851058,1.63772,3.06837,1.48959,2.89373,1.50957,2.89297,1.65821,3.27304
943,0.319661,0.000645793,0.00129904,0.000661665,0.00132867,0.000674385,0.00141256,0.000690164,0.00139509,0.00136689,0.00278476,0.00138999,0.00272224,0.00145763,0.00288426,0.00145339,0.00292049,0.00108399,0.00212988,0.00105820,0.00218757,0.00114083,0.00224863,0.00113797,0.00222912,0.00367550,0.00710242,0.00378325,0.00753804,0.00388016,0.00750574,0.00374465,0.00753358,0.0131488,0.0258797,0.0128255,0.0251323,0.0138271,0.0255922,0.0139112,0.0269813,0.0455015,0.0902022,0.0440894,0.0866466,0.0475594,0.0926249,0.0468133,0.0912667,0.134336,0.259308,0.133628,0.264679,0.138168,0.259154,0.143441,0.271171,0.422068,0.819772,0.395080,0.759351,0.400696,0.788571,0.432241,0.834078,1.61276,3.06434,1.48753,2.84440,1.49413,2.91744,1.63318,3.18614
944,0.320000,0.000691116,0.00129734,0.000668393,0.00135785,0.000672767,0.00139223,0.000710287,0.00140396,0.00139049,0.00278816,0.00136972,0.00268395,0.00142863,0.00289983,0.00142976,0.00291019,0.00102762,0.00213410,0.00106581,0.00215312,0.00109459,0.00214595,0.00111731,0.00215487,0.00373365,0.00713210,0.00380428,0.00732183,0.00384442,0.00756360,0.00374279,0.00737699,0.0134591,0.0263428,0.0128703,0.0252903,0.0136100,0.0267504,0.0138394,0.0271342,0.0466354,0.0911014,0.0429246,0.0863809,0.0466063,0.0891850,0.0483135,0.0892657,0.138781,0.274181,0.130020,0.253890,0.135901,0.256369,0.143861,0.268808,0.441669,0.874312,0.394359,0.756551,0.403984,0.808359,0.445097,0.855151,1.56545,3.12866,1.43812,2.82972,1.53059,2.84390,1.68287,3.29750
945,0.320339,0.000683699,0.00133790,0.000674036,0.00133974,0.000696540,0.00138168,0.000705724,0.00140065,0.00142835,0.00277537,0.00140648,0.00271282,0.00140168,0.00288157,0.00143521,0.00285134,0.00106388,0.00221102,0.00102695,0.00216422,0.00112077,0.00214780,0.00112272,0.00221045,0.00386264,0.00735957,0.00373596,0.00738952,0.00372812,0.00743641,0.00389717,0.00756436,0.0134068,0.0261549,0.0130493,0.0259167,0.0136340,0.0269199,0.0138567,0.0267363,0.0470326,0.0877583,0.0443551,0.0876742,0.0457152,0.0861751,0.0471730,0.0923920,0.137037,0.270695,0.133240,0.259907,0.136624,0.265999,0.145530,0.267530,0.450433,0.874330,0.390014,0.734336,0.418529,0.804885,0.452492,0.855114,1.67681,3.26217,1.42973,2.83085,1.52389,3.00243,1.73228,3.34781
946,0.320678,0.000668310,0.00136709,0.000672376,0.00133634,0.000729015,0.00139560,0.000718902,0.00141233,0.00139413,0.00281194,0.00144478,0.00275643,0.00143499,0.00285139,0.00145044,0.00295709,0.00112514,0.00227253,0.00108925,0.00209318,0.00117843,0.00221316,0.00112029,0.00220987,0.00388756,0.00729629,0.00356542,0.00724219,0.00369847,0.00728456,0.00391388,0.00750895,0.0134110,0.0256834,0.0134620,0.0257691,0.0133940,0.0266523,0.0144827,0.0271979,0.0470848,0.0879258,0.0455089,0.0880669,0.0455154,0.0890995,0.0469208,0.0925028,0.135272,0.259470,0.129453,0.258651,0.139931,0.263762,0.145174,0.268176,0.438965,0.830932,0.392418,0.721057,0.421600,0.798008,0.461966,0.850532,1.65240,3.28803,1.44159,2.90620,1.51866,3.05095,1.71859,3.26723
947,0.321017,0.000658034,0.00134322,0.000646464,0.00132407,0.000711927,0.00140805,0.000710942,0.00142271,0.00140240,0.00287848,0.00138668,0.00277607,0.00147033,0.00289865,0.00146332,0.00294904,0.00110136,0.00219301,0.00110658,0.00216701,0.00114255,0.00220377,0.00114616,0.00217846,0.00372355,0.00714365,0.00370246,0.00726614,0.00381231,0.00713864,0.00376112,0.00766484,0.0133316,0.0253380,0.0132178,0.0250120,0.0137519,0.0268010,0.0137236,0.0265309,0.0449586,0.0856058,0.0445180,0.0861702,0.0454138,0.0861869,0.0462754,0.0908319,0.136914,0.267265,0.131200,0.255874,0.141189,0.265621,0.144909,0.271711,0.453420,0.863037,0.387459,0.726817,0.425751,0.789045,0.460740,0.877796,1.56607,3.12131,1.49756,2.87579,1.56769,3.09146,1.71494,3.34382
948,0.321356,0.000656725,0.00134506,0.000676303,0.00133527,0.000661852,0.00134850,0.000672497,0.00136470,0.00142299,0.00288463,0.00140061,0.00284264,0.00149262,0.00288577,0.00148587,0.00294409,0.00108435,0.00208034,0.00110095,0.00216875,0.00113516,0.00219354,0.00113126,0.00215049,0.00382952,0.00745477,0.00375712,0.00748515,0.00377490,0.00726014,0.00367974,0.00763013,0.0132437,0.0256014,0.0123124,0.0244123,0.0138113,0.0266788,0.0138626,0.0269804,0.0442606,0.0862519,0.0452276,0.0860893,0.0456584,0.0858837,0.0484065,0.0883345,0.132007,0.267071,0.132259,0.250217,0.141686,0.277754,0.141545,0.278217,0.442426,0.840887,0.393385,0.761954,0.420532,0.796356,0.447024,0.860244,1.56783,3.10228,1.51114,2.92947,1.55007,2.91342,1.69215,3.35675
949,0.321695,0.000677880,0.00138225,0.000698278,0.00135883,0.000680262,0.00131802,0.000698417,0.00142402,0.00140062,0.00284222,0.00140834,0.00276367,0.00148639,0.00292780,0.00148832,0.00288744,0.00110974,0.00218900,0.00109620,0.00216817,0.00114258,0.00222408,0.00111164,0.00215836,0.00373230,0.00737598,0.00369722,0.00753507,0.00382761,0.00735127,0.00376979,0.00747895,0.0134076,0.0263399,0.0119445,0.0239646,0.0138271,0.0260857,0.0141324,0.0258100,0.0449827,0.0872441,0.0457796,0.0852064,0.0469358,0.0893978,0.0489324,0.0884767,0.132271,0.265224,0.127577,0.252658,0.135967,0.275554,0.137683,0.280521,0.415529,0.814545,0.396351,0.771633,0.407923,0.786757,0.447881,0.847970,1.54624,3.15377,1.44550,2.84300,1.51255,2.94713,1.71582,3.22502
950,0.322034,0.000714346,0.00142288,0.000687509,0.00136591,0.000681453,0.00135457,0.000676730,0.00140541,0.00140483,0.00275575,0.00141181,0.00274711,0.00147183,0.00297689,0.00144461,0.00279128,0.00110989,0.00212048,0.00108053,0.00213967,0.00107935,0.00214976,0.00111584,0.00219789,0.00366132,0.00738288,0.00355313,0.00729768,0.00376546,0.00722884,0.00399953,0.00775736,0.0129417,0.0250432,0.0128694,0.0251741,0.0136843,0.0260647,0.0142139,0.0270817,0.0441933,0.0884807,0.0453544,0.0871408,0.0460691,0.0921062,0.0457450,0.0881361,0.131409,0.255024,0.125320,0.256254,0.133164,0.261985,0.135364,0.270621,0.411125,0.823785,0.387924,0.770912,0.391344,0.777417,0.460691,0.879895,1.62244,3.24867,1.39883,2.77940,1.52554,2.92498,1.67353,3.23686
951,0.322373,0.000681244,0.00134898,0.000661745,0.00135255,0.000688627,0.00134747,0.000678939,0.00136478,0.00143088,0.00280278,0.00141943,0.00274791,0.00143946,0.00285750,0.00147839,0.00292026,0.00108226,0.00204637,0.00111462,0.00216052,0.00108788,0.00214734,0.00113726,0.00222270,0.00364975,0.00722091,0.00358893,0.00733776,0.00374404,0.00717839,0.00400828,0.00749545,0.0132329,0.0252807,0.0131152,0.0259210,0.0136205,0.0261530,0.0138036,0.0265091,0.0447411,0.0872539,0.0444593,0.0901187,0.0471536,0.0924665,0.0452049,0.0903938,0.131854,0.258707,0.127991,0.256934,0.133928,0.258444,0.136188,0.264930,0.411219,0.819673,0.386789,0.765710,0.404955,0.810815,0.450165,0.863543,1.64396,3.37031,1.41085,2.84361,1.57080,2.98528,1.66320,3.28347
952,0.322712,0.000666645,0.00134552,0.000667463,0.00136846,0.000691294,0.00137220,0.000701811,0.00137748,0.00142180,0.00282968,0.00147505,0.00282049,0.00145715,0.00290145,0.00144380,0.00285587,0.00109252,0.00207183,0.00111558,0.00218803,0.00109889,0.00221484,0.00114205,0.00219453,0.00363673,0.00742883,0.00365528,0.00720026,0.00370446,0.00729291,0.00383609,0.00740769,0.0133756,0.0255248,0.0129089,0.0247081,0.0141390,0.0269344,0.0138473,0.0269112,0.0444161,0.0883553,0.0442805,0.0890852,0.0478424,0.0906986,0.0459407,0.0906798,0.135991,0.270893,0.126213,0.246149,0.134062,0.258908,0.139687,0.277011,0.423002,0.818959,0.388717,0.749123,0.409642,0.794804,0.447618,0.870491,1.64591,3.21663,1.46911,2.83633,1.56069,2.95321,1.64979,3.29403
953,0.323051,0.000684874,0.00134368,0.000676446,0.00132778,0.000682715,0.00138250,0.000699813,0.00140396,0.00141750,0.00277639,0.00143472,0.00285776,0.00143118,0.00283880,0.00152525,0.00291396,0.00108218,0.00212652,0.00107631,0.00209298,0.00111119,0.00221295,0.00115461,0.00224977,0.00371684,0.00750446,0.00356364,0.00708864,0.00372274,0.00740443,0.00397297,0.00762709,0.0134360,0.0264122,0.0127286,0.0245541,0.0141112,0.0269332,0.0141138,0.0274310,0.0439690,0.0860593,0.0450862,0.0890879,0.0478355,0.0920503,0.0478499,0.0913087,0.136053,0.271711,0.130878,0.246886,0.133244,0.260911,0.138210,0.271612,0.428973,0.841859,0.386397,0.755285,0.414922,0.798899,0.449019,0.866656,1.63057,3.11972,1.48842,2.81709,1.48893,2.91189,1.69978,3.28889
954,0.323390,0.000673723,0.00134152,0.000667389,0.00128325,0.000667090,0.00133733,0.000719513,0.00140479,0.00138086,0.00265283,0.00137423,0.00277867,0.00141295,0.00275161,0.00148798,0.00292930,0.00113747,0.00227301,0.00106349,0.00203528,0.00114256,0.00218530,0.00114145,0.00221155,0.00376868,0.00753936,0.00374091,0.00726276,0.00371911,0.00783565,0.00396305,0.00775386,0.0133697,0.0261702,0.0128441,0.0259782,0.0138336,0.0263664,0.0140161,0.0271197,0.0447415,0.0873948,0.0436540,0.0882097,0.0468142,0.0909711,0.0486540,0.0912007,0.132726,0.258102,0.131838,0.246497,0.136802,0.284724,0.132411,0.272980,0.442330,0.820889,0.387297,0.753860,0.408108,0.794831,0.462984,0.876527,1.62171,3.14264,1.47221,2.83118,1.53141,3.02850,1.70883,3.37960
955,0.323729,0.000678165,0.00134038,0.000654817,0.00128573,0.000676534,0.00127866,0.000719926,0.00139645,0.00137826,0.00270004,0.00138300,0.00273825,0.00144818,0.00276023,0.00145575,0.00288937,0.00115156,0.00221831,0.00108220,0.00206852,0.00114472,0.00217805,0.00113208,0.00216346,0.00390268,0.00760694,0.00376664,0.00704282,0.00385986,0.00779805,0.00378140,0.00750962,0.0130652,0.0255631,0.0128197,0.0251934,0.0134757,0.0254629,0.0136656,0.0268746,0.0446357,0.0881530,0.0438644,0.0873683,0.0466770,0.0897474,0.0470209,0.0871209,0.133210,0.260226,0.128737,0.245694,0.137612,0.275487,0.137802,0.277756,0.427960,0.824208,0.391639,0.745626,0.399041,0.791386,0.457762,0.868655,1.62544,3.30227,1.46381,2.79582,1.51835,2.91130,1.65332,3.30889
956,0.324068,0.000672173,0.00133515,0.000674119,0.00133306,0.000694603,0.00133585,0.000689402,0.00133701,0.00133763,0.00277910,0.00140440,0.00278418,0.00147154,0.00287684,0.00146675,0.00293284,0.00111937,0.00211913,0.00109827,0.00215432,0.00110627,0.00209730,0.00115678,0.00225854,0.00375870,0.00745889,0.00367959,0.00704756,0.00391305,0.00770670,0.00368472,0.00735653,0.0129945,0.0257928,0.0126390,0.0244600,0.0126079,0.0251621,0.0134855,0.0260500,0.0450170,0.0846352,0.0446938,0.0860711,0.0476226,0.0917979,0.0475512,0.0882722,0.133939,0.265176,0.132851,0.249160,0.136887,0.266519,0.144747,0.276184,0.426383,0.835035,0.391407,0.758851,0.406190,0.782121,0.448823,0.874008,1.61342,3.28851,1.49466,2.76992,1.52713,2.79974,1.62760,3.18738
